restaurant_id,Market Segment,Price Group,Room Type,latitude,longitude,order_value_mean,order_value_std,product_qnt_mean,product_qnt_std,used_points_qnt_mean,used_points_qnt_std,order_value_mean_Kmean_Cluster,Combined_Cluster,latitude_longitude_Dbscan_Cluster
74321832,Abakan,6,3,53.72068,91.4406019,3.635298057602143,2.6687495792022227,122.12324179504354,75.70499618857863,2.9470864032150033,161.04148641977955,2,2.0_-1.0,-1.0
74321900,Abakan,6,3,53.72068,91.4406019,3.3415055248618786,2.6060412765399383,119.48618784530387,74.8044207487942,2.175414364640884,117.06882803392858,8,8.0_-1.0,-1.0
74221340,Achinsk,6,3,56.2694846,90.4953964,3.8333922886452068,2.6731958131811617,124.26176158471878,73.77926158238266,2.4053767244428723,127.89277433151375,9,9.0_-1.0,-1.0
74014457,Aksay,4,0,47.268696,39.861362,4.162356321839081,3.0535832209476093,126.9463601532567,74.62371343463093,23.99425287356322,419.7609742246748,5,5.0_-1.0,-1.0
74021557,Aleksandrov,9,3,56.3962287,38.7111103,3.6734224822398662,2.716587052179092,123.1090681153364,72.97417282123395,4.011700793982449,196.26766922288803,2,2.0_0.0,0.0
74021895,Almetyevsk,0,3,54.9005008,52.2963777,3.564939219449776,2.70314290193925,121.27575175943699,76.1623871516293,3.7747920665387076,211.05105160874373,2,2.0_-1.0,-1.0
74220499,Anapa,7,4,44.894272,37.316887,3.257660626029654,2.527652921837885,119.58813838550248,74.14968222582452,10.626029654036245,371.37762644179026,1,1.0_-1.0,-1.0
74221287,Anapa,7,3,44.894272,37.316887,3.072923887425482,2.4627463385212667,114.30805490087343,74.44782825765266,5.933730763898517,259.6517453930356,4,4.0_-1.0,-1.0
74221451,Anapa,7,4,44.894272,37.316887,3.5618668596237337,2.804294620681243,120.37771345875542,73.99505433666712,2.279305354558611,119.83164746309404,2,2.0_-1.0,-1.0
74220902,Andreevka,4,3,49.5241416,84.4687681,3.4489211800968738,2.6829717306735814,122.23778071334215,74.82823787302502,18.516072214883312,538.1857175930704,8,8.0_-1.0,-1.0
74021395,Angarsk,6,0,52.5443167,103.8882138,3.4844271412680756,2.56866365713232,123.85020393029292,75.83800814544699,4.1527623285131625,180.30557849430411,8,8.0_-1.0,-1.0
74021811,Anzhero-Sudzhensk,0,3,56.077808,86.019356,3.5062807209175313,2.8474586283699366,121.38940469688694,74.6844485843995,9.721463681048608,415.98323706931393,8,8.0_-1.0,-1.0
74221156,Aprelevka,4,2,55.5454306,37.0730417,4.039138240574506,2.992971528005035,124.04883303411131,74.54758508539646,7.1095152603231595,375.19115415265117,9,9.0_0.0,0.0
74221175,Aprelevka,4,3,55.5454306,37.0730417,3.100200400801603,2.4334751323674806,120.85427998854853,75.77426767454409,0.0,0.0,4,4.0_0.0,0.0
74021271,Arkhangelsk,5,0,64.543022,40.537121,2.8035497203987356,2.036466441566614,124.34135667396062,75.22286074075349,9.093119377583273,355.12503872056635,7,7.0_-1.0,-1.0
74021467,Arkhangelsk,5,3,64.543022,40.537121,3.0655384615384613,2.1537572878146,121.16061538461538,75.3978636641125,2.5846153846153848,147.34574724358092,4,4.0_-1.0,-1.0
74021100,Armavir,7,0,44.9993585,41.1294061,4.108749382105784,3.020706248435236,124.023727137914,73.34170955590196,40.13840830449827,689.4789246667954,5,5.0_-1.0,-1.0
74021165,Armavir,7,3,44.9993585,41.1294061,3.186471663619744,2.4911197309063957,118.87568555758683,70.92083372798689,7.952468007312614,264.209118092186,1,1.0_-1.0,-1.0
74021600,Artyom,0,3,43.3570377,132.1853629,3.9022064832470718,2.960480386005011,121.1653500408608,74.99575001812173,8.376464178697903,410.89820038457464,9,9.0_-1.0,-1.0
74021315,Astrakhan,4,0,46.3498308,48.0326203,3.5090351726363345,2.572147397604975,124.00322684737012,74.41639315384695,1.1777992900935785,92.72504956959109,8,8.0_-1.0,-1.0
74021370,Astrakhan,4,0,46.3498308,48.0326203,3.6474371098921883,2.559131298469703,125.04482693398903,75.4504349737324,2.572347266881029,132.60181667426048,2,2.0_-1.0,-1.0
74021614,Astrakhan,4,4,46.3498308,48.0326203,3.1569272976680383,2.3888138958980067,119.8485596707819,75.1415722088816,11.742112482853223,296.1690252943998,1,1.0_-1.0,-1.0
74021615,Astrakhan,4,3,46.3498308,48.0326203,2.880168776371308,2.040066256124058,119.26818565400843,75.6709119126279,4.624472573839663,213.01083075630956,7,7.0_-1.0,-1.0
74021616,Astrakhan,4,0,46.3498308,48.0326203,3.524044146629878,2.539557593823376,122.39101300748916,76.08720270047263,5.951911706740244,222.91381329603985,2,2.0_-1.0,-1.0
74021702,Astrakhan,4,3,46.3498308,48.0326203,2.981117824773414,2.1506411209905054,119.99546827794562,74.6142932938444,9.40332326283988,283.6269074167467,4,4.0_-1.0,-1.0
74021867,Balakovo,0,3,52.01812,47.819141,3.6569396763119175,2.668186588880776,120.61206473761648,75.77741355966315,6.547327121137813,209.96465729543027,2,2.0_-1.0,-1.0
